HandPose,D1-2,D2-3,D3-4,D4-5,Up1,Up2,Up3,Up4,Up5
Vulcan,124.54824442427646,30.275284605549984,49.579661288319954,35.623969192521606,true,true,true,true,true
Vulcan,123.34708699968616,29.19633157868199,51.38222834056744,35.72371049675635,true,true,true,true,true
Vulcan,123.5255039131085,30.531883561583363,49.42793216756472,37.485059451721845,true,true,true,true,true
Vulcan,122.91438871429952,31.2103895304404,48.03649697640459,38.60172187526034,true,true,true,true,true
Vulcan,121.07379034797412,28.209940936945088,51.05602489924562,35.965465084172926,true,true,true,true,true
Vulcan,121.99339732351609,29.282748410778574,51.722765432775326,35.64828769945369,true,true,true,true,true
Vulcan,122.86390045447564,29.607408243645622,50.713671182409776,36.50473924089773,true,true,true,true,true
Vulcan,119.55528189849508,28.205715227065237,50.04793316613632,36.01639979289562,true,true,true,true,true
Vulcan,121.7878747534342,30.35640834743498,50.99591737051703,35.45858123734511,true,true,true,true,true
Vulcan,119.41469806161092,28.986735036738544,48.751164008009184,34.80589569830144,true,true,true,true,true
Vulcan,120.68523983377654,30.15909733194438,46.84433316112662,35.16899711071931,true,true,true,true,true
Vulcan,121.52594968591752,31.096049007642353,48.22070247825601,36.290862659654366,true,true,true,true,true
Vulcan,119.23833886945428,28.94707894531433,49.11316425378986,37.235074194449616,true,true,true,true,true
Vulcan,121.65339288519071,29.094772746833517,49.665620918754996,36.459591028267454,true,true,true,true,true
Vulcan,123.88787319463812,30.317424922369053,47.11564060967062,36.93048469862926,true,true,true,true,true
Vulcan,120.1806272207406,30.678421992196974,47.693278177934786,36.946221828171964,true,true,true,true,true
Vulcan,120.50772684496756,31.210938135399722,47.86080335217842,37.744407037977936,true,true,true,true,true
Vulcan,118.83948453342545,28.600746612143606,49.016702554171154,35.99392785046413,true,true,true,true,true
Vulcan,119.05412172157257,30.73566884616752,47.25868168082258,38.060150944820194,true,true,true,true,true
Vulcan,118.82099983765656,28.394024632361315,51.5148603010201,35.25851149248355,true,true,true,true,true
Vulcan,118.17644283993774,31.058019546334908,47.06729841210414,36.78491832247503,true,true,true,true,true
Vulcan,121.09751074748125,30.97540279110669,48.87099796457906,36.06118111690944,true,true,true,true,true
Vulcan,120.63861541885477,29.87319982339504,45.91342446829942,35.89884802075521,true,true,true,true,true
Vulcan,121.95610456537963,31.905475303034855,48.85542639787522,35.11604721120751,true,true,true,true,true
Vulcan,118.79531329753218,28.51692934020543,48.151581448556094,35.11837558334325,true,true,true,true,true
Vulcan,120.73141270872416,28.4052638965863,48.62415943031303,35.98471119755861,true,true,true,true,true
Vulcan,121.22674273561474,27.087010971038513,49.23796831456038,33.720075152777966,true,true,true,true,true
Vulcan,120.87686203386951,29.45209713276318,48.113792574228945,34.38960012828803,true,true,true,true,true
Vulcan,119.72840176378453,30.242365293063408,48.77124292293546,35.65929743085441,true,true,true,true,true
Vulcan,119.36962296904163,28.616026344316097,49.80952752692547,36.43272225587357,true,true,true,true,true
Vulcan,117.33877053001216,30.697786470149687,50.37342574861528,34.794078823970494,true,true,true,true,true
Vulcan,121.94861572582509,30.017718233651692,44.56578559310305,35.88844740197906,true,true,true,true,true
Vulcan,122.03712580027457,29.74563535954436,44.73545491923179,37.68334662578691,true,true,true,true,true
Vulcan,120.96112864008748,31.853003162078632,47.76140828106661,35.62334301019437,true,true,true,true,true
Vulcan,120.51102576766466,28.705456635392576,50.130181188377186,35.93879877379693,true,true,true,true,true
Vulcan,120.60592278160863,30.332528615379047,46.18755526442409,36.128569862569,true,true,true,true,true
Vulcan,121.52580164025478,29.88297264803216,47.25376160060021,37.28010852359083,true,true,true,true,true
Vulcan,124.82843404630844,24.169340620190916,51.852176802372576,36.290569410461835,true,true,true,true,true
Vulcan,120.3255768974823,25.802408183836423,52.46873036025976,38.12323339572629,true,true,true,true,true
Vulcan,121.06554139402579,25.223186930993926,54.275651419756244,35.41785972098862,true,true,true,true,true
Vulcan,124.05367281939279,26.260182067155917,51.94642351852315,35.99430722059864,true,true,true,true,true
Vulcan,125.37315076576174,28.440152642776017,49.26695317865905,36.55009022917533,true,true,true,true,true
Vulcan,123.98827662491557,31.679224629480775,50.031924659711144,35.00157820961423,true,true,true,true,true
Vulcan,120.66862880319508,29.40013502479891,52.741367806999484,35.959591024229866,true,true,true,true,true
Vulcan,124.65106597146294,29.046177048683866,52.47474511271861,34.516262962069845,true,true,true,true,true
Vulcan,124.39935371042887,28.91439059552978,52.21748961375698,36.62954481704049,true,true,true,true,true
Vulcan,126.53837192343912,26.76467441661932,50.846117065637735,36.58991977023257,true,true,true,true,true
Vulcan,126.4081750622214,28.060760517785912,51.25831803998724,34.55618369056349,true,true,true,true,true
Vulcan,124.04291999230252,27.08883623021804,51.089484942540174,34.43527786127318,true,true,true,true,true
Vulcan,124.10686735663334,28.43012054108408,52.08422512276471,34.14958663855438,true,true,true,true,true
Vulcan,122.59571875087074,26.57966687386347,50.802494727976104,34.49876195530794,true,true,true,true,true
Vulcan,122.75185514249185,27.636807651244407,54.43092807932205,35.14810591410618,true,true,true,true,true
Vulcan,124.32004924709517,27.326059328055724,51.602292100842874,34.09984857359073,true,true,true,true,true
