HandPose,D1-2,D2-3,D3-4,D4-5,Up1,Up2,Up3,Up4,Up5
Fist,49.95194011578371,28.86757767784563,21.814895533770876,31.384186880499577,false,true,true,true,true
Fist,49.45764201795331,30.705280123193134,21.195256734894173,31.14805581244199,false,true,true,true,true
Fist,49.81492963165795,27.989894826952185,21.165775799651957,32.806027009548465,false,true,true,true,true
Fist,47.00736423158769,28.852032607353852,20.822606555002643,34.98220299863284,false,true,true,true,true
Fist,45.65430140972269,29.06025411188662,20.355551215200848,37.94662087646136,false,true,true,true,true
Fist,46.81565777453417,27.466765621438057,19.6776199229361,38.53135227357856,true,true,true,true,true
Fist,41.65045074753853,28.762899920240354,19.811252763835167,38.6943560707037,true,true,true,true,true
Fist,42.159591663058805,26.367573781072824,19.51952755046501,37.18621118499666,false,true,true,true,true
Fist,43.390167613780356,28.031566604031116,19.51409228478385,35.85121652890994,false,true,true,true,true
Fist,41.63245284267489,26.854773025909225,19.481662852254185,37.146512163569376,false,true,true,true,true
Fist,39.90890792108723,27.657796793352627,19.827652229008017,36.726936100354806,false,true,true,true,true
Fist,44.321481306574114,27.839950339458827,20.197112186400187,39.13879072213556,true,true,true,true,true
Fist,40.21673332218079,29.854122481234533,19.724050921654154,38.229320777556964,false,true,true,true,true
Fist,43.90108854193647,27.733471649222686,21.43158971640405,31.750046075634256,false,true,true,true,true
Fist,41.05928100705275,25.686742675251683,21.558383927383304,29.428118743988765,false,true,true,true,true
Fist,43.58417460077975,25.64067111627622,21.55323446117594,28.051273489424958,false,true,true,true,true
Fist,44.87346696748785,25.628588127234373,21.442988736175078,30.76240800094567,false,true,true,true,true
Fist,47.94374321218565,26.119227873043734,21.636130052559874,29.549875248740857,false,true,true,true,true
Fist,43.326047184559286,25.463096516493454,21.222324510448615,30.199636783853528,false,true,true,true,true
Fist,46.66060156272826,25.616332751348995,21.51133430106347,29.900389980698403,false,true,true,true,true
Fist,42.58715413088084,25.871885154230988,21.133677582087266,29.438402520234018,false,true,true,true,true
Fist,43.64845556247331,26.248006074644035,21.108676641800134,29.493406477154736,false,true,true,true,true
Fist,43.74428209050353,25.424295659987283,21.152199959180326,31.24416078684385,false,true,true,true,true
Fist,43.66923106626562,26.766226893452288,21.679537634662164,29.534601776518368,false,true,true,true,true
Fist,45.70997887536917,27.525600830519085,20.579101615141816,31.63602884147402,false,true,true,true,true
Fist,50.2962352823198,28.282115230363353,19.47171053648031,36.15972345188949,false,true,true,true,true
Fist,52.02608770536812,27.4566289263997,18.97833348224054,37.609951940379226,false,true,true,true,true
Fist,56.47193215058211,26.78235113681687,18.456150354670573,38.183687234282,true,true,true,true,true
Fist,55.607967566747426,26.06988275170673,18.770316958992765,41.026435415222295,true,true,true,true,true
Fist,51.248460295644726,26.98548129236256,19.15807506220307,37.15294196240674,false,true,true,true,true
Fist,52.520375405032404,27.571453030906156,19.286111192054744,36.73999398918903,true,true,true,true,true
Fist,54.45054511973368,26.68252533945291,19.25172366606085,35.46896651358097,false,true,true,true,true
Fist,53.715211141464906,27.209141175929755,19.051997360158033,37.4588278363186,false,true,true,true,true
Fist,53.25952496120803,28.05284714412061,19.549040780468932,37.037141471426466,true,true,true,true,true
Fist,52.19553836102163,28.492633362957132,19.951917924510873,34.87733608817442,false,true,true,true,true
Fist,49.32189180145102,28.020480963125937,20.793971243435223,36.43604777254178,false,true,true,true,true
Fist,50.23445675724642,27.595704863338817,20.210389511216416,36.11210625816772,false,true,true,true,true
Fist,49.06579009297271,28.581227596377452,20.556510855305056,35.268413070901644,false,true,true,true,true
Fist,48.16015828148124,28.710595641049636,20.129634675497403,36.89428155506032,false,true,true,true,true
Fist,51.06013771927284,28.882844490399574,20.579086326378473,33.643012950540864,false,true,true,true,true
Fist,49.488662909665145,29.006621986939386,20.307371215434085,37.411445859883905,false,true,true,true,true
Fist,44.88753707949877,29.15671991320796,20.030135985624536,37.73309884343986,false,true,true,true,true
Fist,45.75790471628047,29.56944138260134,20.170923450934104,37.701342471983445,false,true,true,true,true
Fist,39.265567319213766,28.535536484629944,20.695832389235754,34.35076977795276,false,true,true,true,true
Fist,30.398196700245144,26.786386221227357,22.387033570991758,30.65496902405544,false,true,true,true,true
Fist,34.885846560423744,28.38050114271628,22.74122777972206,26.249998275867473,false,true,true,true,true
Fist,37.343533753422534,29.703902416062164,22.703520850622535,25.252122349237357,false,true,true,true,true
Fist,39.337777135529926,29.93507605114229,21.314164860743475,24.667145080331714,false,true,true,true,true
