HandPose,D1-2,D2-3,D3-4,D4-5,Up1,Up2,Up3,Up4,Up5
Victory,102.00692172180409,51.75365941156099,103.60824123852312,32.06611340633596,true,true,true,false,false
Victory,102.74958130819901,49.74394848572155,104.19614881043923,30.411921497105507,true,true,true,false,false
Victory,103.27413669842753,51.130495964805434,106.33683929041871,32.44256985707185,true,true,true,false,false
Victory,102.72664701402293,50.5549790767124,103.38682348437978,29.30234728694197,true,true,true,false,false
Victory,103.49765779833618,51.31165748568927,108.55422639611163,32.66997669974593,true,true,true,false,false
Victory,102.44464112181652,50.56480701520486,99.17641393488755,29.967946205732293,true,true,true,false,false
Victory,101.28579245736296,51.468830455689144,101.34151573328054,27.631236819811914,true,true,true,false,false
Victory,102.50384132059706,52.204156536182516,101.22028928634221,27.126029756562463,true,true,true,false,false
Victory,100.01919290395945,51.779205710876965,97.43015640528188,28.333029979947472,true,true,true,false,false
Victory,102.84139490441429,51.38427162245492,101.974736244746,29.36275743518848,true,true,true,false,false
Victory,99.60955706760193,49.96340926456704,100.45026183912702,25.587549460410976,true,true,true,false,false
Victory,99.32040080603039,51.771320844027535,96.61628984810683,30.100487104930476,true,true,true,false,false
Victory,99.64742358326498,51.57548230898538,101.27768628385904,25.925596599650277,true,true,true,false,false
Victory,96.64824956945691,50.19686874041052,100.75623474004598,29.342643070792693,true,true,true,false,false
Victory,96.47292885175371,48.84723861069056,98.3045760038566,27.46464754080086,true,true,true,false,false
Victory,97.27806325136133,50.62876065390875,96.86608909399075,26.753399165035706,true,true,true,false,false
Victory,97.4662624449837,49.73791686753063,96.20166762695331,27.065413502518627,true,true,true,false,false
Victory,95.61926140881461,51.62325000973974,96.92859934980211,28.97563788582011,true,true,true,false,false
Victory,98.19802995880664,50.52611935490079,93.01924048182238,25.325944268083568,true,true,true,false,false
Victory,99.5403886138837,51.22523582906241,96.22040984730394,24.46317947617906,true,true,true,false,false
Victory,97.76629321352016,52.792545316774955,95.08403987514292,24.532033230594852,true,true,true,false,false
Victory,98.19435959800279,50.93688696315435,95.85870507786592,24.686030502701975,true,true,true,false,false
Victory,96.79736219140618,51.77299768063684,95.64848421631098,25.624305317842186,true,true,true,false,false
Victory,95.9447558637593,51.40215332629657,89.96529185271662,24.1864522397365,true,true,true,false,false
Victory,93.72469784234491,54.969651847050855,93.31750094539103,34.018478323191125,true,true,true,false,true
Victory,94.95301272692863,54.0301608959647,91.3686070916656,30.339506060751823,true,true,true,false,false
Victory,95.40215535200959,54.88660697482281,94.6077825793363,28.25091236336381,true,true,true,false,false
Victory,94.36086797621762,52.76790447451389,92.45883840044674,21.67930551430879,true,true,true,false,false
Victory,94.84011819645616,52.70651898671007,95.0393745142939,25.16607019783742,true,true,true,false,false
Victory,94.35511889092905,52.36158365396696,97.89460848330485,33.0628618158179,true,true,true,false,false
Victory,134.71951393144263,37.490181605403635,34.943783301268745,48.276736469997516,true,true,true,true,true
Victory,121.57820051252072,30.947355923062343,100.61390858830015,24.292671182600333,true,true,true,false,false
Victory,120.44450151591916,32.844766713833366,110.3175958865595,21.320428934328,true,true,true,false,false
Victory,119.50685152362438,36.43943257031406,111.62914271968768,19.038604151911265,true,true,true,false,false
Victory,121.35399136362564,26.46008315389649,103.8497658182476,17.07625586468788,true,true,true,false,false
Victory,118.08122904207212,23.301632862723153,96.72603505024279,18.516097505268878,true,true,true,false,false
Victory,119.8255014566634,22.154843619414546,88.65796137010689,21.988437728451462,true,true,true,false,false
Victory,121.31991480275435,28.143196171616403,99.60581387544526,19.031773727031812,true,true,true,false,false
Victory,122.14056168608126,28.28114622359313,89.77447111307536,22.29869764198529,true,true,true,false,false
Victory,121.99710548321563,26.473542957944407,103.14235395272148,17.718200537858962,true,true,true,false,false
Victory,124.6116185862364,27.581466903745184,113.3527834944804,14.516577249968721,true,true,true,false,false
Victory,126.16473929164128,23.89663892940834,117.60633462613364,15.015557178436564,true,true,true,false,false
Victory,126.12328640757971,22.30380286871533,107.71266951146482,19.834139965899144,true,true,true,false,false
Victory,128.161303544733,22.472946706727914,109.6591958205759,18.497969985996605,true,true,true,false,false
Victory,129.0102388348498,24.853606458879998,108.16420214953156,22.29939896986591,true,true,true,false,false
Victory,126.45854357958771,25.126660912481487,100.64229174354888,21.475228465048225,true,true,true,false,false
Victory,126.14982861505024,25.964946097062022,98.14101360105667,21.28293524874789,true,true,true,false,false
Victory,126.09688263817966,24.635397981911936,98.9271123316083,19.123489584460422,true,true,true,false,false
Victory,123.58824131372978,25.827614818852254,97.79739160538712,21.007072725755847,true,true,true,false,false
Victory,121.12684382131381,29.777035988743783,98.2144207172015,19.002872493638378,true,true,true,false,false
Victory,122.85294989920803,31.932567204130997,98.34301472031568,20.273935597101318,true,true,true,false,false
Victory,120.320876800316,28.781514815510686,93.31173272482762,23.21053553120501,true,true,true,false,false
Victory,126.60597169057408,30.177531596766016,104.24269734957473,22.238943327067553,true,true,true,false,false
Victory,136.96784642711194,22.167171664367675,115.2481884327299,19.21860675653136,true,true,true,false,false
Victory,133.4783708768359,22.23837390776224,106.43508253107,23.442776761169995,true,true,true,false,false
Victory,134.02110651883453,20.07355629426601,106.39536597052295,24.04396476859335,true,true,true,false,false
Victory,133.38083993011182,23.33092357004763,114.68736684448817,19.004829372087446,true,true,true,false,false
Victory,136.51666460943125,24.904874862678863,112.87635762528217,20.65184308698659,true,true,true,false,false
Victory,130.5315089839092,24.713883684203935,104.64122744997272,24.73697131346899,true,true,true,false,false
Victory,130.95340281621435,25.114640184538136,104.8456106196805,25.083249587539015,true,true,true,false,false
Victory,134.88247838209276,23.500461147651713,110.47753697182998,22.062066308923935,true,true,true,false,false
Victory,132.09179851688359,22.16365148562703,105.90033289232491,22.880353695307225,true,true,true,false,false
Victory,130.01407235218954,18.274053820689332,107.30420166427885,21.372611820119396,true,true,true,false,false
Victory,132.0039810951317,20.47366391919734,107.94058060547579,22.51948494850709,true,true,true,false,false
Victory,128.75515971508983,20.52374563615655,102.94064769829168,25.352365594965498,true,true,true,false,false
Victory,128.05268622140773,21.308120277394874,105.07262602189361,25.34270898732889,true,true,true,false,false
Victory,127.33891543741784,22.41848290389796,109.06233504432694,20.981984226403487,true,true,true,false,false
Victory,127.1722757965214,22.365143369947933,108.560957436971,21.852158668520335,true,true,true,false,false
Victory,127.72698246847082,22.229296219761213,107.37990007594746,21.562982058205623,true,true,true,false,false
Victory,128.04831053050933,24.220929748529848,110.20094110901208,21.57423819107553,true,true,true,false,false
Victory,129.5587906319783,21.49060476068466,110.71356239354981,19.618217778231983,true,true,true,false,false
Victory,133.34800907634,20.462984544291075,117.33022597379221,19.85527937397165,true,true,true,false,false
Victory,132.14985057738326,21.543108027096327,110.20293682781207,22.005425328816493,true,true,true,false,false
Victory,133.65195004748114,22.373440611931496,112.65602113744386,20.171644597977313,true,true,true,false,false
Victory,133.41714399799955,22.47663643676585,114.98354103676172,21.109252894935203,true,true,true,false,false
Victory,132.7585681419829,22.094197312586925,114.57856837474297,21.114630069652527,true,true,true,false,false
Victory,133.91794866813757,20.28033817337474,109.4951980582816,23.748919863714768,true,true,true,false,false
Victory,131.6869052618163,19.642903675829356,105.92639457376197,22.5642390826692,true,true,true,false,false
Victory,131.70076564399818,22.30828474670826,107.44597295905591,22.94820170881469,true,true,true,false,false
Victory,130.25181412218325,17.615437227946337,103.74068149009346,23.904413648575158,true,true,true,false,false
Victory,128.82348273164723,20.441994801931955,109.01641478759923,20.717507743787063,true,true,true,false,false
Victory,129.2926226033358,20.121474383088415,103.31531875683706,23.635171593584275,true,true,true,false,false
Victory,130.47100024547927,19.10301195363971,106.3381572771314,23.572323369939276,true,true,true,false,false
Victory,131.90935317163598,17.90952199710458,104.04615408886974,23.81459534967619,true,true,true,false,false
Victory,128.98184360283966,21.94180519724693,103.5920589934938,26.531986133776375,true,true,true,false,false
Victory,129.61326287056127,24.105089266572,104.2689464672232,26.726259405716778,true,true,true,false,false
Victory,133.10327831007191,19.00253701787353,108.4414892782487,21.56329812040494,true,true,true,false,false
Victory,133.25443641473063,21.389563090190496,107.50960516733502,26.12157465400573,true,true,true,false,false
Victory,132.98253727101707,20.965920147932213,111.78032365712781,22.721383901364966,true,true,true,false,false
Victory,134.01127672048435,21.72619794116061,110.23697601959367,22.455793647590202,true,true,true,false,false
Victory,135.31979321531588,21.879696884915372,113.98092747819923,21.878507558895368,true,true,true,false,false
Victory,133.7256493222435,19.33394131479649,112.71127331857178,20.18992981189651,true,true,true,false,false
Victory,132.35862281969534,22.297488066929624,111.27574318768133,22.69398238611819,true,true,true,false,false
Victory,134.37740857160793,25.740815659038045,101.40301687227903,25.35522183344651,true,true,true,false,false
Victory,131.41155285394734,27.968856003462182,97.90463697508575,23.82960189376081,true,true,true,false,false
Victory,132.3942890829343,26.216038679793087,97.35449599928694,26.23453934326139,true,true,true,false,false
Victory,134.6655489683587,30.91917648296491,95.75191911629054,31.111780069810763,true,true,true,false,false
Victory,136.71842803891508,30.298142704240725,100.01819869508685,28.713374125918623,true,true,true,false,false
Victory,134.26721221668342,32.544309697416146,105.71295245998995,27.03549233961651,true,true,true,false,false
Victory,136.40087713285234,32.065369462132956,101.4146026449231,30.004910618899807,true,true,true,false,false
Victory,137.2092306388205,29.661894031993548,100.10538950380399,33.25118680805111,true,true,true,false,false
Victory,142.2066851570896,30.61076242094642,107.57573201872327,34.10855374612685,true,true,true,false,false
Victory,145.7505548984904,26.75326050043798,105.06419584031899,38.08281032454481,true,true,true,false,false
Victory,143.46485290532937,27.63810804955473,99.50658382303284,38.03440285089833,true,true,true,false,false
Victory,144.05760432095,22.556921725054572,99.86938856493532,33.62378945293561,true,true,true,false,false
Victory,106.69240082978155,29.361691457458523,93.15982480289162,28.512397911498528,true,true,true,false,false
Victory,110.15056613589478,32.593223701278305,96.46287975048841,27.08921859032199,true,true,true,false,false
Victory,105.20982484498924,29.469957606900408,96.91090447017164,23.964666806699345,true,true,true,false,false
Victory,114.31932483628891,15.226735531551984,103.30487787224496,18.448607422581343,true,true,true,false,false
Victory,116.06020601067405,14.51002741304268,107.78847234466119,16.77102914702468,true,true,true,false,false
Victory,122.73746533987739,15.213312569966597,104.91045728431821,18.20993361656367,true,true,true,false,false
Victory,123.9951474761124,28.968764012340333,109.28371128752957,19.587573425029664,true,true,true,false,false
Victory,121.25653126516583,33.49563564447765,109.8094028444759,20.588449783795987,true,true,true,false,false
Victory,120.4450158186537,31.946015259941504,110.22213319526159,19.898235405667275,true,true,true,false,false
Victory,120.44280587160138,32.35417506405638,109.42673440515712,20.91941104601206,true,true,true,false,false
Victory,122.0161335724469,31.257610181573888,108.87808908797655,21.463690413915167,true,true,true,false,false
Victory,120.30176552067736,32.03476090951856,109.95561397726657,19.636340316456337,true,true,true,false,false
Victory,118.75873876919921,33.54674426304778,107.06815420826236,21.389832545836374,true,true,true,false,false
Victory,119.8693382067605,34.41055668444087,110.06736600341647,20.994469213767378,true,true,true,false,false
Victory,120.37964528954389,30.345871754759244,107.10832466067944,20.835442642293287,true,true,true,false,false
Victory,120.39916161612955,29.524925037568625,105.46101678718131,20.631600393272528,true,true,true,false,false
Victory,119.612572155211,30.59102893964012,105.83046006177246,19.162808213016667,true,true,true,false,false
Victory,122.06075176573724,29.61654341906711,106.49053988242251,18.349814331484666,true,true,true,false,false
Victory,122.1758505217953,30.0161981651717,107.39704945745451,19.970677309316972,true,true,true,false,false
Victory,122.30930250341193,29.05757849587502,105.03888618641363,18.950132049656663,true,true,true,false,false
