HandPose,D1-2,D2-3,D3-4,D4-5,Up1,Up2,Up3,Up4,Up5
CrossFingers,122.5095359512797,32.62428288180166,124.85947340960949,19.057310144154133,true,true,true,false,false
CrossFingers,121.87733002175729,30.229761469549597,126.54872640772504,15.179564029105947,true,true,true,false,false
CrossFingers,123.37141213336075,31.53990804569356,125.98376303165091,16.279784789363376,true,true,true,false,false
CrossFingers,123.58782705026456,27.606418933412407,115.74597470758776,13.407098800747667,true,true,true,false,false
CrossFingers,124.29066455478957,30.856071998928922,122.3110983268627,14.137167837123009,true,true,true,false,false
CrossFingers,123.11670461142978,29.854731162426667,127.41993914698271,15.050093240909598,true,true,true,false,false
CrossFingers,124.79020362467398,29.575959575422843,126.49613391275017,15.722338833792342,true,true,true,false,false
CrossFingers,124.39897708237375,31.927031792922538,123.00375297323811,16.765733814697146,true,true,true,false,false
CrossFingers,124.85913892661256,28.94713796246085,124.46508868270256,14.338966586152154,true,true,true,false,false
CrossFingers,124.47646654686233,30.052202043644108,124.71441217775923,14.165338326696865,true,true,true,false,false
CrossFingers,123.37052820597302,31.85276953731428,123.14195378694899,13.521938785787992,true,true,true,false,false
CrossFingers,126.70757944559892,28.52212410941693,124.58298527302328,12.253481385655629,true,true,true,false,false
CrossFingers,124.24294167304834,28.282834464630117,121.47582220015694,13.800100598840022,true,true,true,false,false
CrossFingers,126.7998148563821,28.974344186659277,123.64327798073285,13.493987960390934,true,true,true,false,false
CrossFingers,121.87698416239996,31.381375932902518,121.55889637777042,13.185089505394894,true,true,true,false,false
CrossFingers,122.9669016316187,31.930386737797274,122.29644832194914,16.300835335375233,true,true,true,false,false
CrossFingers,119.90764997790731,29.841398975853814,125.21159271429356,13.465887779896969,true,true,true,false,false
CrossFingers,123.32950156345308,31.922864877972334,122.9100176187238,15.66374513592766,true,true,true,false,false
CrossFingers,123.3236155003839,31.748998067603942,123.04451764415327,13.3011454270767,true,true,true,false,false
CrossFingers,125.13763333064597,30.722896545666277,126.77974460986425,17.942894315093426,true,true,true,false,false
CrossFingers,124.01940319422087,31.029445718224892,128.50187276367564,19.22227277528862,true,true,true,false,false
CrossFingers,122.98281567649096,33.06141405523142,124.11030485552432,19.766536938301794,true,true,true,false,false
CrossFingers,123.06308771846967,30.07743253336402,123.88345849703887,15.569791463834607,true,true,true,false,false
CrossFingers,124.3349952048745,29.561977560842788,124.75638698953539,18.1123450978906,true,true,true,false,false
CrossFingers,121.4843500931957,33.98816971366074,124.463780188686,19.72942278817661,true,true,true,false,false
CrossFingers,122.04426683164884,35.39002118142159,127.50107228181241,18.307660432658103,true,true,true,false,false
CrossFingers,121.66483908699713,30.38415929826099,126.32502405122695,16.299046834738537,true,true,true,false,false
CrossFingers,124.13870690193521,34.13887392951904,125.70630689922932,17.69147433199179,true,true,true,false,false
CrossFingers,123.7350196153891,30.066998188883005,124.95085422124603,15.627817337049215,true,true,true,false,false
CrossFingers,123.06307637792989,31.294668116581118,125.58000789371106,13.802482101914793,true,true,true,false,false
CrossFingers,125.19703990950282,31.217658394343704,129.2869230178988,18.342265556645415,true,true,true,false,false
CrossFingers,121.41468209106495,29.07190528716081,126.25233707242067,16.430543216424045,true,true,true,false,false
CrossFingers,121.27690016888195,32.1657084378625,124.7838044789549,17.04764804729399,true,true,true,false,false
CrossFingers,120.61377550394057,33.588474863099336,128.6386420637563,20.13137964676964,true,true,true,false,false
CrossFingers,122.04504729063652,28.060215269485823,122.69708887210271,14.782720272199118,true,true,true,false,false
CrossFingers,122.60636035821695,31.625547383518892,128.97572755228313,16.762355904662748,true,true,true,false,false
CrossFingers,122.31454922719779,32.98126090808103,123.85139150416639,16.03828547794552,true,true,true,false,false
CrossFingers,124.26291769713578,28.519122398889007,122.9826599683809,16.41271593996637,true,true,true,false,false
CrossFingers,122.68896714774863,29.113107501609452,125.04886899917423,17.03972260696739,true,true,true,false,false
CrossFingers,121.95174230391817,29.825611134694412,123.40399894836835,17.065898344096507,true,true,true,false,false
CrossFingers,121.8293352089386,28.10887455800409,119.07208912503938,13.375660586248703,true,true,true,false,false
CrossFingers,123.20823328113889,30.646005340928937,120.06396428764654,15.580440390846245,true,true,true,false,false
CrossFingers,121.41942628174145,31.043253344119847,127.02285962536361,16.732066619869716,true,true,true,false,false
CrossFingers,127.24976170599295,32.70365159562614,130.72221199172267,14.878720577159093,true,true,true,false,false
CrossFingers,126.51852151704144,28.866301002127987,130.32339698376754,16.54758475317885,true,true,true,false,false
CrossFingers,118.45844464954213,29.782364329068983,121.63224788689493,20.58406733307221,true,true,true,false,false
CrossFingers,121.71778255388027,28.392699566870846,120.0570790881838,12.814294444493541,true,true,true,false,false
CrossFingers,122.39734224408943,24.963580530173086,114.08958557424154,14.068359671609178,true,true,true,false,false
